"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","6.5833333333333","5","8","38.46","4","6","40.00","4","5","44.44","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","6","3","1","85.71"
"","Nikita Zaitsev","D","1","7.2666666666667","6","7","46.15","5","6","45.45","3","5","37.50","0","1","0.00","4","4","50.00","0","3","0.00","0","1","0.00","0.00","80.00","0.800","2","2","2","50.00"
"","Patrick Marleau","C","1","6.5","5","7","41.67","4","5","44.44","4","4","50.00","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","6","3","0","100.00"
"","Nazem Kadri","C","1","5.9833333333333","5","7","41.67","4","5","44.44","4","4","50.00","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","6","3","0","100.00"
"","Jake Gardiner","D","1","7.1666666666667","8","6","57.14","7","5","58.33","5","4","55.56","0","1","0.00","4","4","50.00","0","3","0.00","0","1","0.00","0.00","75.00","0.750","2","2","1","66.67"
"","Morgan Rielly","D","1","6.6333333333333","9","4","69.23","7","2","77.78","4","2","66.67","1","0","100.00","2","2","50.00","1","0","100.00","1","0","100.00","25.00","100.00","1.250","4","3","0","100.00"
"","Ron Hainsey","D","1","7.0666666666667","8","4","66.67","6","2","75.00","3","2","60.00","1","0","100.00","2","2","50.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","4","3","0","100.00"
"","William Nylander","C","1","4.9666666666667","7","3","70.00","5","3","62.50","4","3","57.14","1","0","100.00","2","1","66.67","1","0","100.00","1","0","100.00","25.00","100.00","1.250","1","1","1","50.00"
"","James van Riemsdyk","L","1","5.9","6","2","75.00","6","1","85.71","1","1","50.00","0","1","0.00","2","1","66.67","0","1","0.00","0","1","0.00","0.00","0.00","0.000","3","1","1","75.00"
"","Zach Hyman","C","1","3.8","7","2","77.78","5","2","71.43","4","2","66.67","1","1","50.00","2","2","50.00","1","1","50.00","1","1","50.00","25.00","50.00","0.750","0","1","0","0.00"
"","Tomas Plekanec","C","1","3.35","5","2","71.43","4","2","66.67","3","2","60.00","1","1","50.00","2","2","50.00","1","1","50.00","1","1","50.00","33.33","50.00","0.833","0","0","0","0.00"
"","Connor Carrick","D","1","5.1333333333333","4","2","66.67","4","2","66.67","3","2","60.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","0","1","80.00"
"","Kasperi Kapanen","R","1","3.5833333333333","3","2","60.00","3","2","60.00","2","2","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Connor Brown","R","1","5.2","6","1","85.71","6","0","100.00","1","0","100.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","Tyler Bozak","C","1","5.5666666666667","6","1","85.71","5","0","100.00","1","0","100.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","Travis Dermott","D","1","3.4333333333333","3","1","75.00","3","1","75.00","2","1","66.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","0","0","100.00"
"","Leo Komarov","C","1","2.0666666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Dominic Moore","C","1","1.55","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
